name,시도,구,동,code,폐지여부
서울시 동작구 동작동,서울시,동작구,동작동,1159010600,존재
서울시 동작구 사당동,서울시,동작구,사당동,1159010700,존재
서울시 동작구 대방동,서울시,동작구,대방동,1159010800,존재
서울시 동작구 신대방동,서울시,동작구,신대방동,1159010900,존재
서울시 관악구 봉천동,서울시,관악구,봉천동,1162010100,존재
서울시 관악구 신림동,서울시,관악구,신림동,1162010200,존재
서울시 관악구 남현동,서울시,관악구,남현동,1162010300,존재
서울시 서초구 방배동,서울시,서초구,방배동,1165010100,존재
서울시 서초구 양재동,서울시,서초구,양재동,1165010200,존재
서울시 서초구 우면동,서울시,서초구,우면동,1165010300,존재
서울시 서초구 원지동,서울시,서초구,원지동,1165010400,존재
서울시 서초구 잠원동,서울시,서초구,잠원동,1165010600,존재
서울시 서초구 반포동,서울시,서초구,반포동,1165010700,존재
서울시 서초구 서초동,서울시,서초구,서초동,1165010800,존재
서울시 서초구 내곡동,서울시,서초구,내곡동,1165010900,존재
서울시 서초구 염곡동,서울시,서초구,염곡동,1165011000,존재
서울시 서초구 신원동,서울시,서초구,신원동,1165011100,존재
서울시 강남구 역삼동,서울시,강남구,역삼동,1168010100,존재
서울시 강남구 개포동,서울시,강남구,개포동,1168010300,존재
서울시 강남구 청담동,서울시,강남구,청담동,1168010400,존재
서울시 강남구 삼성동,서울시,강남구,삼성동,1168010500,존재
서울시 강남구 대치동,서울시,강남구,대치동,1168010600,존재
서울시 강남구 신사동,서울시,강남구,신사동,1168010700,존재
서울시 강남구 논현동,서울시,강남구,논현동,1168010800,존재
서울시 강남구 압구정동,서울시,강남구,압구정동,1168011000,존재
서울시 강남구 세곡동,서울시,강남구,세곡동,1168011100,존재
서울시 강남구 자곡동,서울시,강남구,자곡동,1168011200,존재
서울시 강남구 율현동,서울시,강남구,율현동,1168011300,존재
서울시 강남구 일원동,서울시,강남구,일원동,1168011400,존재
서울시 강남구 수서동,서울시,강남구,수서동,1168011500,존재
서울시 강남구 도곡동,서울시,강남구,도곡동,1168011800,존재
서울시 송파구 잠실동,서울시,송파구,잠실동,1171010100,존재
서울시 송파구 신천동,서울시,송파구,신천동,1171010200,존재
서울시 송파구 풍납동,서울시,송파구,풍납동,1171010300,존재
서울시 송파구 송파동,서울시,송파구,송파동,1171010400,존재
서울시 송파구 석촌동,서울시,송파구,석촌동,1171010500,존재
서울시 송파구 삼전동,서울시,송파구,삼전동,1171010600,존재
서울시 송파구 가락동,서울시,송파구,가락동,1171010700,존재
서울시 송파구 문정동,서울시,송파구,문정동,1171010800,존재
서울시 송파구 장지동,서울시,송파구,장지동,1171010900,존재
서울시 송파구 방이동,서울시,송파구,방이동,1171011100,존재
서울시 송파구 오금동,서울시,송파구,오금동,1171011200,존재
서울시 송파구 거여동,서울시,송파구,거여동,1171011300,존재
서울시 송파구 마천동,서울시,송파구,마천동,1171011400,존재
서울시 강동구 명일동,서울시,강동구,명일동,1174010100,존재
서울시 강동구 고덕동,서울시,강동구,고덕동,1174010200,존재
서울시 강동구 상일동,서울시,강동구,상일동,1174010300,존재
서울시 강동구 길동,서울시,강동구,길동,1174010500,존재
서울시 강동구 둔촌동,서울시,강동구,둔촌동,1174010600,존재
서울시 강동구 암사동,서울시,강동구,암사동,1174010700,존재
서울시 강동구 성내동,서울시,강동구,성내동,1174010800,존재
서울시 강동구 천호동,서울시,강동구,천호동,1174010900,존재
서울시 강동구 강일동,서울시,강동구,강일동,1174011000,존재
부산시 중구 영주동,부산시,중구,영주동,2611010100,존재
부산시 중구 대창동1가,부산시,중구,대창동1가,2611010200,존재
부산시 중구 대창동2가,부산시,중구,대창동2가,2611010300,존재
부산시 중구 중앙동1가,부산시,중구,중앙동1가,2611010400,존재
부산시 중구 중앙동2가,부산시,중구,중앙동2가,2611010500,존재
부산시 중구 중앙동3가,부산시,중구,중앙동3가,2611010600,존재
부산시 중구 중앙동4가,부산시,중구,중앙동4가,2611010700,존재
부산시 중구 중앙동5가,부산시,중구,중앙동5가,2611010800,존재
부산시 중구 중앙동6가,부산시,중구,중앙동6가,2611010900,존재
부산시 중구 중앙동7가,부산시,중구,중앙동7가,2611011000,존재
부산시 중구 동광동1가,부산시,중구,동광동1가,2611011100,존재
부산시 중구 동광동2가,부산시,중구,동광동2가,2611011200,존재
부산시 중구 동광동3가,부산시,중구,동광동3가,2611011300,존재
부산시 중구 동광동4가,부산시,중구,동광동4가,2611011400,존재
부산시 중구 동광동5가,부산시,중구,동광동5가,2611011500,존재
부산시 중구 대청동1가,부산시,중구,대청동1가,2611011600,존재
부산시 중구 대청동2가,부산시,중구,대청동2가,2611011700,존재
부산시 중구 대청동3가,부산시,중구,대청동3가,2611011800,존재
부산시 중구 대청동4가,부산시,중구,대청동4가,2611011900,존재
부산시 중구 보수동1가,부산시,중구,보수동1가,2611012000,존재
부산시 중구 보수동2가,부산시,중구,보수동2가,2611012100,존재
부산시 중구 보수동3가,부산시,중구,보수동3가,2611012200,존재
부산시 중구 부평동1가,부산시,중구,부평동1가,2611012300,존재
부산시 중구 부평동2가,부산시,중구,부평동2가,2611012400,존재
부산시 중구 부평동3가,부산시,중구,부평동3가,2611012500,존재
부산시 중구 부평동4가,부산시,중구,부평동4가,2611012600,존재
부산시 중구 신창동1가,부산시,중구,신창동1가,2611012700,존재
부산시 중구 신창동2가,부산시,중구,신창동2가,2611012800,존재
부산시 중구 신창동3가,부산시,중구,신창동3가,2611012900,존재
부산시 중구 신창동4가,부산시,중구,신창동4가,2611013000,존재
부산시 중구 창선동1가,부산시,중구,창선동1가,2611013100,존재
부산시 중구 창선동2가,부산시,중구,창선동2가,2611013200,존재
부산시 중구 광복동1가,부산시,중구,광복동1가,2611013300,존재
부산시 중구 광복동2가,부산시,중구,광복동2가,2611013400,존재
부산시 중구 광복동3가,부산시,중구,광복동3가,2611013500,존재
부산시 중구 남포동1가,부산시,중구,남포동1가,2611013600,존재
부산시 중구 남포동2가,부산시,중구,남포동2가,2611013700,존재
부산시 중구 남포동3가,부산시,중구,남포동3가,2611013800,존재
부산시 중구 남포동4가,부산시,중구,남포동4가,2611013900,존재
부산시 중구 남포동5가,부산시,중구,남포동5가,2611014000,존재
부산시 중구 남포동6가,부산시,중구,남포동6가,2611014100,존재
부산시 서구 동대신동1가,부산시,서구,동대신동1가,2614010100,존재
부산시 서구 동대신동2가,부산시,서구,동대신동2가,2614010200,존재
부산시 서구 동대신동3가,부산시,서구,동대신동3가,2614010300,존재
부산시 서구 서대신동1가,부산시,서구,서대신동1가,2614010400,존재
부산시 서구 서대신동2가,부산시,서구,서대신동2가,2614010500,존재
부산시 서구 서대신동3가,부산시,서구,서대신동3가,2614010600,존재
부산시 서구 부용동1가,부산시,서구,부용동1가,2614010700,존재
부산시 서구 부용동2가,부산시,서구,부용동2가,2614010800,존재
부산시 서구 부민동1가,부산시,서구,부민동1가,2614010900,존재
부산시 서구 부민동2가,부산시,서구,부민동2가,2614011000,존재
부산시 서구 부민동3가,부산시,서구,부민동3가,2614011100,존재
부산시 서구 토성동1가,부산시,서구,토성동1가,2614011200,존재
부산시 서구 토성동2가,부산시,서구,토성동2가,2614011300,존재
부산시 서구 토성동3가,부산시,서구,토성동3가,2614011400,존재
부산시 서구 아미동1가,부산시,서구,아미동1가,2614011500,존재
부산시 서구 아미동2가,부산시,서구,아미동2가,2614011600,존재
부산시 서구 토성동4가,부산시,서구,토성동4가,2614011700,존재
부산시 서구 토성동5가,부산시,서구,토성동5가,2614011800,존재
부산시 서구 초장동,부산시,서구,초장동,2614011900,존재
부산시 서구 충무동1가,부산시,서구,충무동1가,2614012000,존재
부산시 서구 충무동2가,부산시,서구,충무동2가,2614012100,존재
부산시 서구 충무동3가,부산시,서구,충무동3가,2614012200,존재
부산시 서구 남부민동,부산시,서구,남부민동,2614012300,존재
부산시 서구 암남동,부산시,서구,암남동,2614012400,존재
부산시 동구 초량동,부산시,동구,초량동,2617010100,존재
부산시 동구 수정동,부산시,동구,수정동,2617010200,존재
부산시 동구 좌천동,부산시,동구,좌천동,2617010300,존재
부산시 동구 범일동,부산시,동구,범일동,2617010400,존재
부산시 영도구 대교동1가,부산시,영도구,대교동1가,2620010100,존재
부산시 영도구 대교동2가,부산시,영도구,대교동2가,2620010200,존재
부산시 영도구 대평동1가,부산시,영도구,대평동1가,2620010300,존재
부산시 영도구 대평동2가,부산시,영도구,대평동2가,2620010400,존재
부산시 영도구 남항동1가,부산시,영도구,남항동1가,2620010500,존재
부산시 영도구 남항동2가,부산시,영도구,남항동2가,2620010600,존재
부산시 영도구 남항동3가,부산시,영도구,남항동3가,2620010700,존재
부산시 영도구 영선동1가,부산시,영도구,영선동1가,2620010800,존재
부산시 영도구 영선동2가,부산시,영도구,영선동2가,2620010900,존재
부산시 영도구 영선동3가,부산시,영도구,영선동3가,2620011000,존재
부산시 영도구 영선동4가,부산시,영도구,영선동4가,2620011100,존재
부산시 영도구 신선동1가,부산시,영도구,신선동1가,2620011200,존재
부산시 영도구 신선동2가,부산시,영도구,신선동2가,2620011300,존재
부산시 영도구 신선동3가,부산시,영도구,신선동3가,2620011400,존재
부산시 영도구 봉래동1가,부산시,영도구,봉래동1가,2620011500,존재
부산시 영도구 봉래동2가,부산시,영도구,봉래동2가,2620011600,존재
부산시 영도구 봉래동3가,부산시,영도구,봉래동3가,2620011700,존재
부산시 영도구 봉래동4가,부산시,영도구,봉래동4가,2620011800,존재
부산시 영도구 봉래동5가,부산시,영도구,봉래동5가,2620011900,존재
부산시 영도구 청학동,부산시,영도구,청학동,2620012000,존재
부산시 영도구 동삼동,부산시,영도구,동삼동,2620012100,존재
부산시 부산진구 양정동,부산시,부산진구,양정동,2623010100,존재
부산시 부산진구 전포동,부산시,부산진구,전포동,2623010200,존재
